id,label,statement,subject,speaker,job_title,state_info,party,barely_true_counts,false_counts,half_true_counts,mostly_true_counts,pants_on_fire_counts,context,split,label_clean
9408.json,pants-fire,"SaysMichele Bachmann said on Fox News, This country could use a president like Benjamin Franklin again.",history,facebook-posts,Social media posting,,none,14,18,15,11,36,posts on Facebook,train,pants-fire
2320.json,barely-true,"Dan Webster supports privatization of Social Security, deep cuts in Social Security.",social-security,debbie-wasserman-schultz,"U.S. Representative, Florida District 23",Florida,democrat,7,9,8,15,3,an interview on CNN,train,barely-true
13239.json,barely-true,"Stopped by Smiley Cookie to pick up some great cookies for the family, along with Rudy.",food,donald-trump,President-Elect,New York,republican,63,114,51,37,61,a Facebook post.,train,barely-true
11501.json,false,92 percent of the jobs lost during Barack Obamas first term belonged to women.,"jobs,women",carly-fiorina,,California,republican,5,5,4,3,2,the third Republican presidential debate,train,false
12967.json,half-true,"Says in Washington, D.C., Sen. Richard Burr took millions from special interests, went there and cashed in, voted to cut (his) own taxes and raise taxes on working folks.","campaign-finance,candidates-biography,congress,taxes,workers",deborah-ross,Democratic candidate for U.S. Senate,North Carolina,democrat,0,0,3,0,0,a campaign ad,train,half-true
12307.json,mostly-true,"Says an array of statistics show that conditions in some parts of Baltimore rival that of the West Bank in Palestine, North Korea, and distressed cities in Nigeria, India, China and South Africa.","poverty,public-health",bernie-s,U.S. Senator,Vermont,independent,18,12,22,41,0,a speech,train,mostly-true
4381.json,mostly-true,"H.B. 194, the Voter Suppression Bill, invalidates a vote where a voter properly marks the ballot in support of a particular candidate, but also writes in the name of that same candidate.",elections,marcia-fudge,Representative from Ohio's 11th Congressional District,Ohio,democrat,0,1,2,4,0,an e-mail to Democratic supporters,valid,mostly-true
2812.json,false,Portland Community College serves more students than all of the states universities combined.,education,portland-community-college,community college,Oregon,none,0,1,0,0,0,the college's website,train,false
4150.json,barely-true,Says stores will be barred from selling 100-watt light bulbs as of 2012.,energy,michael-burgess,U.S. House member,Texas,republican,1,1,0,0,0,a statement.,train,barely-true
9462.json,mostly-true,"When Rick Scott was deposed in lawsuits about his company, he took the Fifth 75 times.","candidates-biography,legal-issues",florida-democratic-party,,Florida,democrat,5,4,4,5,3,a TV ad,test,mostly-true
12898.json,half-true,I opposed the only multilateral trade deal that came before the Senate while I was there.,"trade,voting-record",hillary-clinton,Presidential candidate,New York,democrat,40,29,69,76,7,"an economic speech in Warren, Mich.",valid,half-true
5095.json,pants-fire,Says President Barack Obama is a socialist.,"government-regulation,new-hampshire-2012,patriotism",rick-perry,Governor,Texas,republican,30,30,42,23,18,a Republican debate in New Hampshire.,test,pants-fire
1669.json,pants-fire,The path to ObamaCare becoming law all started with Charlie Crist supporting President Obama's $787 billion stimulus.,"health-care,stimulus",marco-rubio,U.S. Senator,Florida,republican,33,24,32,35,5,in a fundraising E-mail.,train,pants-fire
5171.json,false,Says an Obama administration policy prohibits people who work with at-risk youth from promoting marriage as a way to avoid poverty.,"marriage,poverty",rick-santorum,,Pennsylvania,republican,12,16,13,7,5,a debate in South Carolina,test,false
2433.json,half-true,"I have given $30,000 of my unused travel expenses over the years to supplement the school systems general budget.",education,sarah-copelin-wood,,,none,0,0,1,0,0,a newspaper article,train,half-true
4878.json,pants-fire,"People can use food stamps for anything, including to go to Hawaii, and even millionaires can qualify.",poverty,newt-gingrich,"Co-host on CNN's ""Crossfire""",Georgia,republican,16,15,20,10,11,"a speech in Council Bluffs, Iowa",train,pants-fire
9675.json,false,"Twenty percent of single adults, ages 21 to 25 with no kids, are not working or even in school trying to find a job.","children,education,federal-budget,jobs,poverty,taxes",paul-ryan,U.S. Representative,Wisconsin,republican,19,6,16,14,2,an interview,train,false
12980.json,false,"As the number of vaccines administered to children has increased in the United States, so has the autism rate.",autism,viral-image,,,none,5,5,0,3,15,an image shared on social media from NaturalNews.com,train,false
9480.json,barely-true,The average age of the minimum wage worker is 35 years old.,"corporations,economy,government-regulation,income,labor,poverty,states,wealth,workers",erin-lynch,"Rhode Island state senator, lawyer",Rhode Island,democrat,1,0,0,0,0,a speech on the floor of the Rhode Island Senate,test,barely-true
2710.json,half-true,Rick Boucher helped write the cap-and-trade bill,"cap-and-trade,climate-change,energy,environment",morgan-griffith,U.S. Congressman,Virginia,republican,3,2,1,0,0,a TV ad,train,half-true
9302.json,mostly-true,Says U.S. Senate candidate David Perdue flip-flopped on releasing his tax returns.,taxes,karen-handel,,,republican,2,0,3,3,1,a press release,train,mostly-true
1441.json,pants-fire,"The presidents health care proposals will cause most Americans to have their premiums increased, not decreased, and hundreds of millions of people lose their current insurance coverage.","health-care,pundits",nancy-pfotenhauer,political strategist,,republican,0,0,0,0,1,an interview on CNN,train,pants-fire
12830.json,false,Says Donald Trump doesnt make a thing in America.,job-accomplishments,hillary-clinton,Presidential candidate,New York,democrat,40,29,69,76,7,a speech at Temple University,train,false
12428.json,pants-fire,"Look, we are at war with these people and they dont wear uniforms. This is a war against people that are vicious, violent people, that we have no idea who they are, where they come from. We are allowing tens of thousands of them into our country now.","immigration,terrorism",donald-trump,President-Elect,New York,republican,63,114,51,37,61,an interview with Fox News' Bill O'Reilly,train,pants-fire
9307.json,half-true,Explosive growth in Medicare is the reason federal deficit spending is predicted to top $1 trillion again after falling to $600 billion annually.,"federal-budget,health-care,medicare",sean-duffy,Member of the U.S. House,Wisconsin,republican,5,1,6,1,2,an interview,train,half-true
7994.json,barely-true,"Says Texas has more than 80,000 abortions each year.",abortion,jonathan-stickland,State representative,Texas,republican,1,0,0,0,1,a tweet,test,barely-true
5404.json,pants-fire,Says the Tennessee Wildlife Resources Agency brought coyotes into the state to try to keep the deer population down.,"agriculture,animals",frank-niceley,State House Representative,Tennessee,republican,0,0,0,0,1,a House Conservation and Environment Committee meeting,train,pants-fire
9477.json,barely-true,The Senate proposal to restore emergency unemployment benefits for five months was fully paid for.,"congress,congressional-rules,debt,deficit,economy,federal-budget,income,jobs,labor,taxes,workers",jack-reed,U.S. Senator,Rhode Island,democrat,1,0,2,1,0,Senate floor speeches and during a news conference,train,barely-true
11542.json,true,"Marco Rubio spent $400K of your tax dollars remodeling offices, and building a members-only lounge.",candidates-biography,florida-democratic-party,,Florida,democrat,5,4,4,5,3,a Facebook post,train,true
10104.json,half-true,"Says Scott Walker cut funding to local governments in Wisconsin, contributing to the second-largest increase in violent crime in the Midwest.","city-budget,city-government,county-budget,county-government,crime,state-budget",mary-burke,Madison school board member,Wisconsin,democrat,5,5,11,8,3,a debate,train,half-true
2332.json,barely-true,Milwaukee Mayor Tom Barrett has held the line on property taxes.,"job-accomplishments,taxes",barack-obama,President,Illinois,democrat,70,71,160,163,9,a speech at a campaign fund-raiser for Tom Barrett's gubernatorial campaign,train,barely-true
12901.json,pants-fire,That 59 divisions in Philly had no votes for Romney in 2012 is (a) mathematical and statistical impossibility.,elections,viral-image,,,none,5,5,0,3,15,various websites,train,pants-fire
12248.json,half-true,"Austins Stop Abuse for Everyone has seen in its offices sexual assault survivors that report being attacked by their ridesharing drivers, at a rate of one per month.","crime,elections,transportation",our-city-our-safety-our-choice,"a group opposed to Proposition 1 on Austin's May 7, 2016 ballot",Texas,organization,0,0,1,0,0,a fund-raising letter from female supporters,train,half-true
7770.json,half-true,"Wars in Afghanistan and Iraq have cost every U.S. family $45,000.","afghanistan,debt,iraq",cokie-roberts,"NPR contributor, ABC commentator",Maryland,journalist,1,0,2,2,0,television interview,train,half-true
1292.json,false,One-third of the health care dollar goes to no such thing as health care; it goes to the insurance companies.,"corporations,health-care",patrick-kennedy,Congressman,Rhode Island,democrat,0,1,2,1,0,a speech on the House floor. ,train,false
5986.json,true,Says one in four women and one in seven men have been victims of domestic violence in their lifetime.,"crime,women",suzanne-bonamici,State Senator,Oregon,democrat,0,3,0,0,1,a House floor debate,train,true
2122.json,half-true,Jane Norton supported the largest tax hike in Colorado history.,"message-machine,state-budget,states,taxes",americans-job-security,,,none,0,0,3,0,0,an issue advocacy ad,test,half-true
11192.json,barely-true,There is debate among constitutional scholars about whether the First Amendment will continue to protect faith leaders from being forced to perform marriages against their religious beliefs.,"gays-and-lesbians,legal-issues,marriage,religion,supreme-court",david-ralston,,Georgia,republican,1,1,0,1,0,an interview,train,barely-true
11648.json,mostly-true,California has robust job growth that outpaces the rest of the nation.,"climate-change,economy,energy,jobs",kevin-de-leon,California Senate leader,California,democrat,0,0,0,3,0,a press release,train,mostly-true
12506.json,true,"The labor force participation rate -- the share of the potential workforce that is actually working or looking for work-- currently stands below 63%, the lowest level since the 1970s.","economy,jobs",dave-brat,College professor,Virginia,republican,2,5,0,2,0,Facebook post.,train,true
403.json,false,Hillary Clinton and Barack Obama want to raise taxes on all income brackets.,taxes,chain-email,,,none,11,43,8,5,105,a chain e-mail,train,false
1511.json,barely-true,Holly Turner... still takes her homestead (property tax) exemption in Fort Worth.,"legal-issues,taxes",paul-workman,Businessman ,Texas,republican,1,0,0,0,0,a radio ad,valid,barely-true
3595.json,false,Says Gov. Rick Scotts approval ratings are up.,"polls,pundits",brian-kilmeade,Fox and Friends co-host,,none,0,2,0,0,1,comments on 'Fox and Friends',train,false
